Mean,Standard_Deviation, Entropy,RMS,Variance,Smoothness,Kurtosis,Skewness,IDM,ACTIVITY
1944.251429,3401.44752,0.591672779,3700.962552,11569845.23,0.999926529,1.910029557,0.902582449,10037.86921,5
2875.732857,5471.079646,0.591672779,5824.641635,29932712.49,0.999950326,3.020338804,1.248721399,13653.29219,2
1429.875714,2879.297012,0.591672779,3024.989247,8290351.286,0.999900101,2.029702373,0.840465088,8302.994335,1
4959.358571,10324.38803,0.591672779,10768.50295,106592988.1,0.999971195,3.985902474,1.569983303,22050.82776,4
10455.27143,23061.35421,0.591672779,23773.16991,531826057.9,0.999986337,4.640712697,1.8216895,43144.3106,4
8715.842857,19226.50679,0.591672779,19819.58914,369658563.2,0.99998361,4.405083408,1.725352394,37447.28199,3
9625.514286,23080.45638,0.863120569,23436.23104,532707466.9,0.999985159,4.581275524,1.775400432,40603.67059,0
987.8528571,2131.966233,0.591672779,2207.217155,4545280.02,0.999855407,2.586987676,0.983406962,6127.156642,3
2865.857143,5241.40645,0.591672779,5635.67729,27472341.57,0.999950155,1.884685709,0.885787695,15398.5398,2
8453.414286,17491.51935,0.591672779,18267.61766,305953249,0.999983101,4.371263406,1.726593711,35880.49104,3
71538.72857,177083.686,0.591672779,178875.9822,31358631858,0.999998003,5.125184474,2.022377535,258687.839,3
673.9571429,1924.688725,0.591672779,1905.109211,3704426.69,0.999788077,3.595822323,1.1918039,4997.04057,5
1811.857143,3481.807594,0.591672779,3697.831196,12122984.12,0.999921161,2.003529573,0.858883679,9565.901208,3
1485.455714,3678.488946,0.863120569,3715.483747,13531280.93,0.999903839,2.010440209,0.579224539,9502.448371,0
1713.262857,3359.121748,0.591672779,3550.635373,11283698.92,0.999916624,2.045178953,0.84746405,9056.843235,4
17951.02857,42467.33005,0.591672779,43221.22613,1803474122,0.999992042,5.032327225,1.981506591,67616.03143,2
62831.04286,153672.4427,0.591672779,155529.2795,23615219641,0.999997726,5.126548992,2.023109219,226516.7009,4
51994.71429,127093.0944,0.591672779,128641.2953,16152654643,0.999997252,5.112592019,2.016825169,189618.6883,3
5047.535714,10419.89624,0.591672779,10887.66499,108574237.6,0.999971698,3.710977104,1.466903296,23089.13648,4
1104.562857,2246.639707,0.591672779,2355.078209,5047389.974,0.999870683,2.383706955,0.965169714,6593.359502,4
2810.794286,5772.407202,0.591672779,6038.307013,33320684.91,0.999949178,3.107306126,1.227896387,13595.08929,3
36737.68571,89452.32619,0.591672779,90599.52288,8001718660,0.999996111,5.067143383,1.996381301,137451.3232,3
10082.6,22037.43066,0.591672779,22758.04994,485648350.2,0.999985832,4.589245202,1.804602226,42100.98822,2
1673.755714,4111.493661,0.863120569,4158.236029,16904380.12,0.999914656,1.952121041,0.532775618,10409.96285,0
2234.265714,4682.651622,0.591672779,4877.161942,21927226.21,0.999936065,1.955036714,0.765537641,12455.17827,2
12282.28571,29369.61496,0.863120569,29836.28542,862574282.9,0.999988369,4.774827697,1.865777074,50048.78054,0
1612.99,2939.252212,0.591672779,3163.347652,8639203.565,0.999911441,1.906258981,0.894198234,8762.214335,1
2631.385714,5266.367852,0.591672779,5540.463075,27734630.35,0.999945713,2.354095154,0.962223169,13575.37634,3
5510.671429,11537.63486,0.591672779,12019.4759,133117018.2,0.999974077,4.098506539,1.608564755,24131.89627,5
7836.257143,16707.97701,0.863120569,17340.23998,279156495.9,0.99998177,4.593507359,1.809327588,32437.36787,0
18873.52857,44642.16496,0.863120569,45435.99567,1992922892,0.999992431,5.035189215,1.982608693,70841.43937,0
48349.3,119688.4891,0.863120569,120898.7712,14325334422,0.999997045,5.100442113,2.011063413,177854.3493,0
2838.617143,5678.78757,0.591672779,5974.899886,32248628.26,0.999949676,3.01710436,1.212841964,13720.05929,3
2732.132857,5304.157634,0.591672779,5619.5625,28134088.2,0.999947715,3.132358474,1.275928271,12923.40819,2
969.5771429,2072.41588,0.591672779,2149.75096,4294907.58,0.999852682,2.36202111,0.890831519,5917.801502,4
6942.332857,14998.81603,0.591672779,15524.9053,224964482.2,0.999979423,4.528512662,1.778871462,29035.04049,3
9997.635714,22491.8083,0.591672779,23099.03425,505881440.7,0.999985711,4.416082772,1.722399303,42981.73985,2
11339.84429,26356.44989,0.591672779,26907.56448,694662450.7,0.999987402,4.842225646,1.89809365,45047.92921,1
1257.691429,2511.567952,0.591672779,2643.600239,6307973.578,0.999886426,1.997657684,0.829795042,7239.131352,5
253.5115,908.2527115,0.591672779,878.2624479,824922.9879,0.999436804,4.561488556,1.677914289,2138.026842,4
1619.855714,3328.600673,0.591672779,3481.482081,11079582.44,0.999911817,1.998128862,0.829606094,9503.791882,2
24497.68571,54785.85561,0.591672779,56327.98859,3001489975,0.999994169,4.997013991,1.969077383,93245.92736,2
25890.41429,62704.02242,0.863120569,63564.32224,3931794428,0.999994482,5.029338377,1.979623365,98542.41855,0
2782.91,5634.258446,0.591672779,5912.230977,31744868.24,0.999948669,2.500225412,1.007001545,14201.91281,4
4070.194286,8453.531962,0.591672779,8821.553041,71462202.63,0.999964903,3.590977044,1.414788994,18871.23306,4
3872.954286,8170.378015,0.591672779,8498.141694,66755076.9,0.999963116,3.368473528,1.312223039,18424.6626,2
13119.18571,30890.93254,0.863120569,31464.92268,954249712.9,0.999989111,4.715649807,1.843718529,54243.42127,0
70213.3,175751.1065,0.863120569,177216.5991,30888451435,0.999997965,5.134016904,2.026279889,250605.9896,0
3245.83,6878.42709,0.863120569,7147.671371,47312759.24,0.999955989,3.535701028,1.378128249,15205.14937,0
6118.282857,13531.69517,0.591672779,13942.09628,183106774.3,0.999976651,4.23708037,1.650389996,26820.62786,4
9931.585714,21904.08725,0.591672779,22580.61429,479789038.2,0.999985616,4.582130315,1.800058811,41606.21524,3
227.1445857,824.5395029,0.591672779,796.4524011,679865.3918,0.999371469,4.48168133,1.619711244,1930.317642,4
1320.187143,2467.854121,0.591672779,2638.779004,6090303.963,0.999891802,2.112480327,0.939988248,7435.678421,2
3036.122857,7094.988166,0.863120569,7236.410283,50338857.07,0.99995295,2.648330899,0.913897265,16171.13783,0
17344.97143,41728.01442,0.591672779,42347.70927,1741227188,0.999991764,4.902971546,1.922506852,68437.40313,4
3908.274286,8240.09851,0.591672779,8571.694248,67899223.45,0.999963449,3.431684782,1.338749293,18476.31865,4
25028.95714,60607.91804,0.591672779,61441.09751,3673319729,0.999994292,4.985442756,1.959403024,96436.22769,3
22744.47429,54074.21219,0.591672779,54987.40157,2924020424,0.999993719,5.038796375,1.984189686,85528.59129,4
19503.94286,45840.90606,0.863120569,46707.53766,2101388669,0.999992676,4.985361832,1.961833225,75181.99638,0
7016.581429,15138.65131,0.591672779,15673.90683,229178763.6,0.99997964,4.328590863,1.695550547,30144.84659,4
4769.814286,10120.86346,0.863120569,10514.27031,102431877.2,0.999970051,3.908436592,1.532504607,21531.99955,0
18570.41429,43049.60049,0.591672779,43970.16947,1853268102,0.999992307,5.039047159,1.985359567,69683.23143,2
8574.681429,19496.01079,0.591672779,19983.00261,380094436.9,0.99998334,4.775312183,1.871989062,34488.92144,3
25240.81429,60133.45389,0.591672779,61127.36657,3616032277,0.99999434,4.993214292,1.964127036,96937.95471,4
26419.90429,61441.11354,0.591672779,62719.49116,3775010433,0.999994593,5.008727678,1.972217203,100541.4376,3
2306.03,4676.702464,0.591672779,4905.59005,21871545.94,0.999938054,1.920286595,0.79362972,12764.36527,2
28944.47143,70644.40518,0.863120569,71522.49285,4990631983,0.999995064,5.053386376,1.989844266,108589.8285,0
7274.428571,16567.93193,0.863120569,16976.4517,274496368.3,0.999980362,4.176023583,1.614982255,32429.95566,0
18206.71429,42164.57811,0.591672779,43073.85849,1777851647,0.999992154,5.034803609,1.983488208,68378.25846,3
2725.09,5541.968216,0.591672779,5809.638283,30713411.71,0.99994758,2.603652132,1.041031406,13782.73681,4
947.0072857,1952.000436,0.591672779,2040.29388,3810305.704,0.999849172,2.603187361,1.038884403,5741.635933,4
2323.965714,4623.775613,0.863120569,4870.927192,21379300.91,0.999938533,1.930323316,0.817479512,12702.02335,0
8555.942857,19421.77636,0.591672779,19912.88703,377205397.1,0.999983303,4.484247179,1.747926461,36393.41502,3
1496.918571,3152.700649,0.591672779,3280.297999,9939521.382,0.999904575,2.194160493,0.85167359,9000.914864,2
43470.16286,104748.3842,0.591672779,106275.2016,10972223983,0.999996714,5.076629409,2.001134876,162189.5218,5
22296.31429,52478.10261,0.591672779,53457.04142,2753951254,0.999993593,5.056463785,1.992469924,83177.87972,3
9678.784286,21834.52367,0.591672779,22412.46656,476746424,0.99998524,4.736353992,1.856119196,39186.45907,2
2586.84,5459.676508,0.591672779,5678.161092,29808067.57,0.999944778,2.425787143,0.944035164,13566.23077,3
3909.228571,9026.213298,0.863120569,9225.814987,81472526.5,0.999963458,3.562515252,1.326055041,18711.5371,0
48274.35714,117299.916,0.863120569,118844.7466,13759270289,0.999997041,5.099504065,2.011082984,177721.938,0
4843.825714,9954.510653,0.591672779,10411.47874,99092282.34,0.999970508,3.892671205,1.535546598,21631.37345,3
13586.96286,31630.83481,0.591672779,32282.89504,1000509711,0.999989486,5.017799985,1.976099651,51532.05457,3
6630.4,12773.49259,0,13557.85543,163162113,0.999978455,4.292466272,1.708289547,27904.10358,4
99499.74286,250209.9985,0.863120569,252114.3878,62605043350,0.999998564,5.144189822,2.03098312,355817.3041,0
77961.7,193353.7564,0.591672779,195250.8413,37385675098,0.999998168,5.131677634,2.025284659,279221.1974,4
1114.722857,2440.983248,0.863120569,2519.882215,5958399.218,0.999871862,2.152132407,0.787952419,6813.226516,0
6651.728571,14343.44179,0.591672779,14852.24555,205734322.5,0.999978524,4.29204747,1.680663124,28717.81819,3
15606.86714,36049.24297,0.591672779,36843.8939,1299547918,0.999990847,4.900522354,1.925364638,61272.35633,5
20722.92857,50047.19193,0.863120569,50757.69738,2504721420,0.999993106,5.0441097,1.986002671,77927.54887,0
8477.928571,19385.53562,0.591672779,19849.14845,375798991.4,0.99998315,4.482939872,1.745188718,36113.23799,2
4619.975714,9771.542287,0.591672779,10158.0894,95483038.66,0.999969079,4.010712058,1.569261693,20498.45145,3
1783.955714,3566.950991,0.591672779,3753.404591,12723139.37,0.999919928,2.116111943,0.869923818,9454.846624,2
2899.97,5924.958528,0.591672779,6204.832027,35105133.56,0.999950741,3.148609569,1.239943439,13899.09913,3
15531.67143,36999.73144,0.863120569,37611.7582,1368980127,0.999990802,4.941133595,1.940639346,60544.93937,0
17267.85714,41019.76607,0.863120569,41718.40889,1682621208,0.999991727,4.905922578,1.92507858,67965.79638,0
2893.098571,5806.875833,0.591672779,6105.138082,33719806.94,0.999950624,2.237201408,0.928861058,15187.60677,3
7076.657143,15005.33949,0.863120569,15590.81604,225160213.3,0.999979813,4.26419137,1.683648484,30854.03258,0
4949.784286,10410.41864,0.591672779,10834.8871,108376816.3,0.99997114,3.95687559,1.555353453,22159.07446,5
9219.757143,19231.94027,0.591672779,20050.76633,369867526.7,0.999984506,4.436209648,1.748974107,38775.93799,2
2510.081429,5302.897805,0.591672779,5513.98109,28120725.13,0.99994309,2.114396178,0.813669956,13651.57842,4
332.5382143,1120.697869,0.591672779,1089.551279,1255963.713,0.999570588,4.823353972,1.851326102,2731.449261,1
6283.865714,13814.44036,0.591672779,14250.01931,190838762.4,0.999977267,4.236734541,1.653276873,27530.30386,4
6986.318571,15193.76138,0.591672779,15706.06271,230850385,0.999979552,4.296079457,1.679643619,30207.22561,5
13799.05714,32341.92489,0.863120569,32969.4631,1046000106,0.999989647,4.816544744,1.88732503,55535.19457,0
4186.325714,8298.943323,0.863120569,8749.792018,68872460.28,0.999965876,3.654614773,1.464346126,19023.67231,0
2915.778571,5745.061145,0.591672779,6065.672947,33005727.56,0.999951008,2.362114965,0.98238949,14935.41681,4
24238.7,59576.92857,0.863120569,60248.3723,3549410418,0.999994106,5.00226659,1.965608271,92423.99548,0
13819.35714,30609.79423,0.591672779,31529.07828,936959503,0.999989663,4.866861529,1.916486713,54749.44124,5
8606.538571,19311.57553,0.591672779,19842.70013,372936949.3,0.999983402,4.8194266,1.892548469,34192.52144,3
643.8347143,1557.561503,0.591672779,1579.224447,2425997.835,0.999778164,3.507118984,1.27665293,4338.802862,2
2907.407143,5840.932565,0.591672779,6139.68442,34116493.23,0.999950867,2.996701476,1.203126647,14107.39432,4
13910.77143,32131.67178,0.591672779,32839.94284,1032444331,0.999989731,4.976248304,1.958672446,53554.89159,4
763.5071429,1738.609354,0.591672779,1781.539343,3022762.486,0.999812929,2.81303689,1.030495292,4912.635678,2
18602.37143,43155.49461,0.591672779,44072.53413,1862396715,0.999992321,4.947632527,1.946300655,72433.95303,3
2716.664286,5400.778425,0.591672779,5690.497084,29168407.6,0.999947417,2.231170783,0.924171038,14173.43931,2
2832.637143,5447.739234,0.591672779,5784.634929,29677862.76,0.99994957,3.123111112,1.279013556,13372.05019,2
34012.95714,82987.76814,0.863120569,84023.79488,6886969660,0.9999958,5.051531719,1.989342824,128357.529,0
1302.767143,2435.203222,0.591672779,2603.890057,5930214.734,0.999890355,2.03431692,0.910910989,7289.743421,2
11590.8,26849.42836,0.591672779,27427.24748,720891803.2,0.999987675,4.90579102,1.926186412,45178.3665,2
28266.8,67302.28008,0.591672779,68421.66041,4529596904,0.999994946,5.038573787,1.984419923,106820.5485,3
1633.155714,3303.993498,0.591672779,3467.576785,10916373.03,0.999912535,2.162216704,0.907589071,9642.226882,2
2678.058571,5515.969312,0.591672779,5766.398835,30425917.45,0.999946659,2.600995615,1.027303192,13613.35881,4
1234.612857,2455.452458,0.591672779,2586.927659,6029246.775,0.999884303,2.063391141,0.853216009,7132.416325,4
28491.45714,67177.5483,0.591672779,68409.77361,4512822995,0.999994986,5.044199151,1.987313157,107327.3485,3
2842.548571,5804.171059,0.591672779,6079.132771,33688401.68,0.999949746,3.081843463,1.222239847,13754.86329,3
20576.94286,48232.2781,0.863120569,49167.33809,2326352650,0.999993057,4.935296825,1.939741775,80357.29412,0
32046.05714,78255.8854,0.863120569,79221.70522,6123983599,0.999995542,5.061063796,1.993377353,119986.2638,0
2657.955714,5362.594157,0.591672779,5631.513329,28757416.09,0.999946256,2.357868741,0.958231568,13759.93137,4
16399.47143,39746.53915,0.863120569,40287.04664,1579787375,0.999991289,4.996087752,1.963141011,62269.26063,0
7686.7,16111.16645,0.591672779,16780.15667,259569684.5,0.999981415,4.537903204,1.789254316,31928.38752,4
1632.558571,3806.883292,0.591672779,3884.233604,14492360.4,0.999912503,2.645930694,0.946266433,10605.24709,5
3541.577143,7739.316376,0.863120569,7992.68852,59897017.97,0.999959664,3.231213615,1.242107434,17364.55403,0
2185.5,4231.44357,0.591672779,4485.939301,17905114.69,0.999934638,1.993633818,0.864843877,11642.75887,5
12695.28143,29098.63435,0.591672779,29781.52428,846730521.1,0.999988747,4.791370362,1.87990041,51284.28387,4
14323.1,32701.35987,0.591672779,33492.71132,1069378937,0.999990026,4.988399871,1.964576302,54853.59159,4
5238.482857,11346.65749,0.863120569,11738.65249,128746636.2,0.99997273,4.235781884,1.655820471,22808.98407,0
2062.051429,4847.439784,0.863120569,4938.918728,23497672.46,0.999930726,2.201810384,0.70988083,11639.38127,0
8599.654286,19275.8701,0.591672779,19809.93036,371559168.1,0.999983388,4.600983317,1.79992522,35722.52976,4
2814.278571,5679.320934,0.591672779,5963.81068,32254686.28,0.999949241,2.496046749,1.009249379,14352.37281,4
1013.704286,2197.692667,0.591672779,2273.20708,4829853.057,0.999859094,2.766880812,1.05250659,6339.043642,3
1361.328571,3193.704183,0.591672779,3255.127533,10199746.41,0.999895072,2.687995027,0.947470095,8871.344208,4
4872.947143,10169.44454,0.591672779,10601.38071,103417602.3,0.999970684,3.781784621,1.488222504,22178.68048,4
3689.864286,7180.733347,0.863120569,7603.413496,51562931.4,0.999961285,3.329695277,1.345844314,17142.01787,0
10729.64286,25259.82852,0.863120569,25729.99993,638058937.1,0.999986686,4.819060319,1.886454469,42984.05566,0
1288.888571,2637.390532,0.591672779,2761.045588,6955828.819,0.999889175,2.244013251,0.879219253,7635.696321,3
62737.24286,153756.2493,0.591672779,155562.4067,23640984191,0.999997723,5.125347506,2.022543151,226410.1738,3
8994.792857,20122.08697,0.591672779,20687.24381,404898384.1,0.999984118,4.664335921,1.829014315,37057.67209,4
2283.154286,4564.178874,0.591672779,4802.974186,20831728.79,0.999937434,2.872562061,1.149371129,11145.12872,4
11617.81857,27101.51066,0.591672779,27650.28349,734491880.3,0.999987704,4.793789891,1.877474399,46890.81587,4
2200.301429,4702.20221,0.591672779,4877.843762,22110705.62,0.999935078,1.962596037,0.745355637,12365.02927,2
5076.814286,9527.631806,0.591672779,10177.51661,90775767.83,0.999971862,3.599338151,1.465546426,22808.90358,4
2984.394286,6002.106115,0.863120569,6307.568376,36025277.82,0.999952134,2.198653526,0.916554941,15761.07629,0
2719.271429,5258.505277,0.591672779,5576.382932,27651877.75,0.999947468,1.88197743,0.834598642,15032.3398,2
980.7414286,2134.81568,0.591672779,2206.406393,4557437.989,0.999854359,2.618042752,0.983536236,6113.755642,3
2252.101429,4608.06293,0.591672779,4824.182976,21234243.97,0.999936571,2.941064871,1.157203706,11015.63872,4
4032.48,8265.587961,0.591672779,8649.904464,68319944.33,0.999964575,3.474637214,1.375593145,18827.47106,4
8893.23,19944.48081,0.591672779,20495.01915,397782315,0.999983937,4.38606169,1.711153132,38396.16754,5
1577.528571,3046.165141,0.591672779,3231.428414,9279122.064,0.999909451,2.040328822,0.903791668,9007.739855,1
1142.488571,2373.792606,0.863120569,2476.930963,5634891.338,0.999874975,1.938404509,0.753930629,6635.837217,0
25868.45571,61571.59581,0.591672779,62599.18698,3791061410,0.999994478,5.025095164,1.978175704,97976.48255,2
8608.842857,18701.45178,0.591672779,19336.31306,349744298.8,0.999983406,4.423423868,1.733850994,36600.79204,4
2084.095714,4704.830775,0.591672779,4828.735125,22135432.62,0.999931458,2.392416488,0.835331865,11239.81285,3
7784.714286,17823.69724,0.863120569,18245.61605,317684183.2,0.999981649,4.516517644,1.758086811,32917.00271,0
9046.385714,19416.54663,0.591672779,20124.16231,377002283,0.999984209,4.57947601,1.802239934,37564.3193,5
15098.84286,35952.37417,0.863120569,36549.89669,1292573208,0.999990539,4.927146845,1.933933745,58971.00498,0
2829.34,5565.301809,0.591672779,5878.188001,30972584.22,0.999949511,2.096528242,0.894996301,14974.0378,4
2788.08,5648.587115,0.591672779,5926.369028,31906536.4,0.999948764,2.51879423,1.013616213,14206.18681,4
31094.27143,75645.81063,0.863120569,76626.83976,5722288665,0.999995406,5.077743235,2.001188406,115668.5357,0
319.5502714,890.5647791,0.591672779,884.2608201,793105.6257,0.999553143,5.004601319,1.958800219,2304.822542,4
2617.882857,5357.469699,0.591672779,5608.514751,28702481.57,0.999945433,2.347051584,0.944531174,13666.83477,3
10613.95714,24741.88763,0.863120569,25246.09906,612161003.4,0.999986541,4.839532829,1.89702917,42268.49276,0
29545.68571,73178.86341,0.863120569,73912.60197,5355146050,0.999995165,5.034026934,1.980521727,112294.3819,0
72241.57143,177856.2664,0.591672779,179813.0066,31632851488,0.999998023,5.126041394,2.022838333,261153.339,3
2605.387143,5266.129815,0.591672779,5527.968298,27732123.23,0.999945172,2.048534645,0.840411386,14025.06545,5
25062.21429,60250.54467,0.591672779,61152.70218,3630128133,0.9999943,4.988114277,1.96121338,96472.95471,4
1451.4,3432.007663,0.591672779,3493.217782,11778676.6,0.999901583,2.124060301,0.702378202,9227.936882,2
1253.002857,2577.453961,0.591672779,2695.226644,6643268.921,0.999886001,2.024190761,0.815336027,7348.471294,2
9560.571429,21533.63751,0.591672779,22110.16879,463697544.4,0.999985058,4.779009609,1.875062825,38387.46422,4
7091.628571,14458.55768,0.863120569,15148.4922,209049890.2,0.999979856,4.044266289,1.602923103,31200.53348,0
17581.62857,41079.24407,0.591672779,41899.23525,1687504293,0.999991875,4.934371715,1.93935366,68554.43016,5
10313.89286,22925.00893,0.591672779,23597.73267,525556034.6,0.999986149,4.380456549,1.711617554,44494.04687,3
18942.65714,43959.19211,0.591672779,44890.71371,1932410571,0.999992458,4.949119754,1.947016071,73771.15303,3
25857.23,61557.11086,0.591672779,62582.33638,3789277897,0.999994475,5.024422362,1.977864852,97960.44655,2
1330.598571,2515.754942,0.591672779,2682.418565,6329022.93,0.999892648,2.066372082,0.917527791,7515.796294,2
1250.294286,2419.332201,0.591672779,2565.197302,5853168.299,0.999885754,1.995973373,0.864560428,7088.448421,2
6079.297143,13085.11875,0.863120569,13554.26645,171220332.7,0.999976502,4.526161575,1.775632366,25283.10443,0
724.74,2997.557646,0.863120569,2868.270945,8985351.84,0.999802924,2.631570469,0.106733723,6352.537466,0
27770.78571,43332.90991,0,48792.50859,1877741081,0.999994856,3.086559271,1.274074839,85097.70313,4
9060.76,20319.31379,0.591672779,20880.36904,412874512.8,0.999984234,4.395077459,1.715336524,39085.49252,4
7501.857143,15332.67285,0.591672779,16055.66284,235090856.6,0.999980957,4.133499443,1.640365481,32809.22645,2
8706.887143,19046.89852,0.591672779,19666.41534,362784343.4,0.999983593,4.796564679,1.885781743,34613.41144,3
22927.43714,54451.3745,0.591672779,55380.99819,2964952185,0.999993769,5.036564524,1.983276008,86325.89929,4
6602.071429,14277.25077,0.591672779,14775.22428,203839889.7,0.999978362,4.225370661,1.652161687,28775.82224,5
12669.18571,29492.51297,0.591672779,30100.80159,869808321.4,0.999988724,4.847944518,1.901319884,50429.24647,3
4654.841429,10075.26617,0.591672779,10424.82457,101510988.3,0.999969311,4.250800719,1.658717235,20152.74458,4
6886.242857,15483.8444,0.863120569,15903.45429,239749437.4,0.999979255,3.94250181,1.518817318,31470.70226,0
2661.951429,5319.04754,0.591672779,5597.901371,28292266.74,0.999946337,2.290947029,0.94059487,13820.70434,3
9258.957143,21818.59542,0.863120569,22220.98316,476051106.2,0.999984571,4.626438943,1.800705189,38691.12443,0
25243.7,60637.3101,0.863120569,61553.70592,3676883376,0.999994341,4.998409352,1.967086068,97749.00588,0
2434.112857,5042.151229,0.591672779,5264.626861,25423289.02,0.999941314,2.030770974,0.804223609,13289.87745,2
5557.98,11879.5016,0.863120569,12322.8785,141122558.2,0.999974298,4.149139414,1.623723097,24372.33828,0
344.7076286,1003.975198,0.591672779,991.3598622,1007966.198,0.999585742,4.96255074,1.935103771,2557.679238,2
21448.2,52739.96872,0.591672779,53330.77748,2781504301,0.999993339,4.933144794,1.934077421,84063.62736,2
3487.312857,7053.981614,0.591672779,7403.487561,49758656.62,0.999959037,3.00937051,1.211551364,16995.51361,5
4908.442857,10775.94358,0.591672779,11118.6808,116120960.1,0.999970896,4.160932589,1.622741669,21715.09612,4
753.2171429,1748.321843,0.591672779,1785.302217,3056629.265,0.999810373,3.110637123,1.141699636,4932.679579,3
1482.538571,3369.424219,0.863120569,3453.850061,11353019.57,0.999903649,1.930290311,0.573218286,8752.698959,0
2727.497143,5585.076892,0.591672779,5846.038805,31193083.89,0.999947626,2.560453623,1.018460304,13894.01281,4
9218.971429,19609.53063,0.591672779,20361.47689,384533691.6,0.999984504,4.358608483,1.714262305,39430.51502,3
2820.648571,5365.936338,0.591672779,5712.793227,28793272.78,0.999949356,3.017682363,1.246378873,13387.02019,2
1163.801429,2370.999768,0.591672779,2484.548702,5621639.901,0.999877265,1.969310645,0.78494739,6726.913352,5
26840.75714,64563.66465,0.863120569,65524.02446,4168466793,0.999994678,4.992365293,1.963442879,103508.067,0
803.4868571,1748.463784,0.591672779,1807.203504,3057125.602,0.999822235,2.899027559,1.112774253,5060.045278,2
988.4428571,2130.831513,0.591672779,2206.541981,4540442.938,0.999855493,2.440113392,0.920774955,6089.068696,5
1251.055714,2567.893161,0.591672779,2686.48561,6594075.287,0.999885824,2.136095985,0.82907975,7366.973294,2
1226.144286,2435.336324,0.591672779,2566.520344,5930863.011,0.999883504,1.993810918,0.836278998,7038.338421,2
668.684,1631.295455,0.591672779,1651.696842,2661124.862,0.999786406,3.617860159,1.323978544,4536.337862,2
7911.89,17715.67645,0.591672779,18210.11169,313845191.9,0.999981944,4.684832515,1.83371842,32184.4285,3
1255.816429,2422.995837,0.591672779,2570.852478,5870908.824,0.999886257,2.662566409,1.136719562,7404.637977,2
2170.441429,4616.389828,0.591672779,4793.478341,21311055.05,0.999934185,2.010113883,0.767671897,12042.52145,4
8938.028571,19811.23792,0.591672779,20403.53391,392485148,0.999984017,4.445488386,1.741345583,38239.58199,3
803.1471429,2432.047302,0.863120569,2390.589939,5914854.078,0.99982216,2.699141558,0.624054103,5994.776606,0
181118.4429,460704.8948,0.863120569,463391.4163,2.12249E+11,0.999999211,5.150616705,2.033881083,640951.1719,0
26898.32857,64802.59979,0.863120569,65749.41846,4199376940,0.999994689,5.059344436,1.99276701,100059.9733,0
12872.61429,30154.32983,0.591672779,30742.31852,909283607.6,0.999988902,4.796929645,1.87828178,51957.49647,3
18502.34286,44287.71821,0.863120569,44983.75698,1961401984,0.999992279,5.010700463,1.971493014,70528.4552,0
18618.12857,43477.49163,0.591672779,44349.57988,1890292278,0.999992327,5.027463693,1.980068979,70286.65846,3
17758.85714,42726.66949,0.863120569,43360.69445,1825568286,0.999991956,4.913408306,1.926669721,69644.99321,0
21734.95714,52075.89215,0.591672779,52885.65805,2711898543,0.999993427,5.025416964,1.977872028,82240.4527,2
1481.415714,3566.137898,0.591672779,3618.724809,12717339.51,0.999903576,2.538981928,0.855925744,9736.134067,4
18346.74286,41221.16729,0.591672779,42344.38504,1699184633,0.999992214,4.934987238,1.942663794,71171.0761,3
2573.198571,5145.090869,0.591672779,5414.019058,26471960.05,0.999944486,1.887620133,0.798672644,14322.25683,3
1826.294286,3525.513283,0.591672779,3740.185618,12429243.91,0.999921784,2.021759153,0.861836564,9635.668208,3
1242.275714,2799.338113,0.591672779,2874.034146,7836293.873,0.999885017,2.022571596,0.707290585,7615.703909,3
62419.4,153120.783,0.591672779,154895.8708,23445974186,0.999997711,5.125884431,2.022772584,225107.2009,4
15724.82857,35510.86281,0.591672779,36443.73335,1261021378,0.999990915,4.889707156,1.923424693,61889.29939,5
28903.22857,67031.30495,0.591672779,68459.53071,4493195843,0.999995057,5.035480715,1.984162455,109092.3485,3
331.8322286,962.6902186,0.591672779,951.0462763,926772.4569,0.999569675,4.950362686,1.928326474,2456.059392,4
2930.472857,6333.698585,0.863120569,6555.348141,40115737.77,0.999951254,2.536107509,0.940102436,15264.03984,0
7005.984286,15130.80227,0.591672779,15662.66614,228941177.2,0.99997961,4.543441864,1.782301557,29093.52366,4
1427.12,2841.04313,0.591672779,2992.511054,8071526.066,0.999899908,1.943253075,0.821319023,8153.124335,1
2744.044286,5423.592028,0.591672779,5722.144406,29415350.49,0.999947942,2.256720357,0.939509034,14240.29131,2
6908.238571,14972.32128,0.591672779,15487.73131,224170404.4,0.999979321,4.285314316,1.679625545,30010.04006,3
52340.92857,129835.0575,0.863120569,131105.1173,16857142151,0.999997271,5.11321721,2.016883262,191069.8774,0
1528.585714,3254.058214,0.591672779,3378.27913,10588894.86,0.999906552,2.064247366,0.813063916,9184.621882,2
15235.07143,34936.46077,0.591672779,35753.30066,1220556291,0.999990623,4.930733816,1.939425752,59367.72236,4
27147.44286,68363.72928,0.863120569,68868.90493,4673599481,0.999994738,4.952660577,1.941328319,106176.7561,0
2777.922857,5708.094844,0.591672779,5970.308299,32582346.75,0.999948577,3.049670907,1.203170301,13505.81529,3
1253.084286,2578.948805,0.591672779,2696.489867,6650976.941,0.999886009,2.125005693,0.822358534,7383.325294,2
279.0605286,967.7119943,0.591672779,938.3817738,936466.5038,0.99948834,4.752726899,1.806740958,2333.522361,1
59877.3,147858.9963,0.591672779,149413.4886,21862282777,0.999997614,5.13206102,2.02549163,214184.7279,5
